"Redeem id","Creator id","Sender id","Diamonds earned from this gifter (so far)","Gifter spend coins on this creator (so far)","Gifter total purchased coins (so far)","Share","Flag","Suspicious diamonds","Sum of suspicious diamonds","Sum of diamonds earned from this gifter (so far)","Fraud ratio","Is fraudulent"
"5138172","2663518638","2646221796","209","299","795","0.37610062893081761006",0,"0","14055","16130","0.87135771853688778673",True
"5138172","2663518638","2780284093","209","299","2132","0.14024390243902439024",0,"0","14055","16130","0.87135771853688778673",True
"5138172","2663518638","2752459135","497","713","1340","0.53208955223880597015",0,"0","14055","16130","0.87135771853688778673",True
"5138172","2663518638","2919380605","5","8","100","0.08000000000000000000",0,"0","14055","16130","0.87135771853688778673",True
"5138172","2663518638","2560396798","139","199","18450","0.01078590785907859079",0,"0","14055","16130","0.87135771853688778673",True
"5138172","2663518638","2824373609","4463","6377","500","12.7540000000000000",1,"4463","14055","16130","0.87135771853688778673",True
"5138172","2663518638","2742653483","363","522","500","1.0440000000000000",1,"363","14055","16130","0.87135771853688778673",True
"5138172","2663518638","2762731655","209","299","1200","0.24916666666666666667",0,"0","14055","16130","0.87135771853688778673",True
"5138172","2663518638","2805605007","209","299","500","0.59800000000000000000",0,"0","14055","16130","0.87135771853688778673",True
"5138172","2663518638","2664222060","9229","13192","2175","6.0652873563218391",1,"9229","14055","16130","0.87135771853688778673",True
"5138172","2663518638","2506787825","264","378","2100","0.18000000000000000000",0,"0","14055","16130","0.87135771853688778673",True
"5138172","2663518638","2648834218","209","299","1000","0.29900000000000000000",0,"0","14055","16130","0.87135771853688778673",True
"5138172","2663518638","2795965721","110","158","1050","0.15047619047619047619",0,"0","14055","16130","0.87135771853688778673",True
"5137204","2900006037","2574129596","220","316","11000","0.02872727272727272727",0,"0","0","245","0.00000000000000000000",False
"5137204","2900006037","2536027870","25","40","6650","0.00601503759398496241",0,"0","0","245","0.00000000000000000000",False
"5144834","2664246048","2376786505","3792","5425","24700","0.21963562753036437247",0,"0","0","4870","0.00000000000000000000",False
"5144834","2664246048","2805276553","331","475","10600","0.04481132075471698113",0,"0","0","4870","0.00000000000000000000",False
"5144834","2664246048","2611081358","23","33","3500","0.00942857142857142857",0,"0","0","4870","0.00000000000000000000",False
"5144834","2664246048","2384755637","175","250","3900","0.06410256410256410256",0,"0","0","4870","0.00000000000000000000",False
"5144834","2664246048","2482598139","124","178","13500","0.01318518518518518519",0,"0","0","4870","0.00000000000000000000",False
"5144834","2664246048","115870189","335","479","437500","0.00109485714285714286",0,"0","0","4870","0.00000000000000000000",False
"5144834","2664246048","2752707767","17","25","500","0.05000000000000000000",0,"0","0","4870","0.00000000000000000000",False
"5144834","2664246048","2747873811","23","33","3150","0.01047619047619047619",0,"0","0","4870","0.00000000000000000000",False
"5144834","2664246048","2919784957","50","72","3600","0.02000000000000000000",0,"0","0","4870","0.00000000000000000000",False
"5143028","2581613680","2676017130","69","99","4420","0.02239819004524886878",0,"0","0","69","0.00000000000000000000",False
"5142820","2698930370","2761046559","8399","11999","41500","0.28913253012048192771",0,"0","0","9200","0.00000000000000000000",False
"5142820","2698930370","2723201138","34","49","16500","0.00296969696969696970",0,"0","0","9200","0.00000000000000000000",False
"5142820","2698930370","2572555490","698","998","8000","0.12475000000000000000",0,"0","0","9200","0.00000000000000000000",False
"5142820","2698930370","2696507206","69","99","4780","0.02071129707112970711",0,"0","0","9200","0.00000000000000000000",False
"5140842","2905615315","2557822090","682","979","675","1.4503703703703704",1,"682","682","682","1.00000000000000000000",True
"5144100","2815256899","2875744849","69","99","400","0.24750000000000000000",0,"0","278","347","0.80115273775216138329",True
"5144100","2815256899","2834628381","278","398","400","0.99500000000000000000",1,"278","278","347","0.80115273775216138329",True
"5138830","2891488083","2668263986","60","87","1040","0.08365384615384615385",0,"0","977","1042","0.93761996161228406910",True
"5138830","2891488083","2775223435","977","1397","1050","1.3304761904761905",1,"977","977","1042","0.93761996161228406910",True
"5138830","2891488083","2686926706","5","8","700","0.01142857142857142857",0,"0","977","1042","0.93761996161228406910",True
"5138942","2788634371","2580529004","771","1107","13500","0.08200000000000000000",0,"0","0","3050","0.00000000000000000000",False
"5138942","2788634371","2753602125","138","198","1000","0.19800000000000000000",0,"0","0","3050","0.00000000000000000000",False
"5138942","2788634371","2629072394","5","8","5000","0.00160000000000000000",0,"0","0","3050","0.00000000000000000000",False
"5138942","2788634371","2917955981","60","96","600","0.16000000000000000000",0,"0","0","3050","0.00000000000000000000",False
"5138942","2788634371","2791334493","129","186","2000","0.09300000000000000000",0,"0","0","3050","0.00000000000000000000",False
"5138942","2788634371","2918743989","1947","2793","4000","0.69825000000000000000",0,"0","0","3050","0.00000000000000000000",False
"5138188","2535691186","2707263960","2137","3055","3625","0.84275862068965517241",1,"2137","3659","3728","0.98149141630901287554",True
"5138188","2535691186","2602147222","35","56","200","0.28000000000000000000",0,"0","3659","3728","0.98149141630901287554",True
"5138188","2535691186","2539994812","1522","2179","1800","1.2105555555555556",1,"1522","3659","3728","0.98149141630901287554",True
"5138188","2535691186","2524126106","34","49","1250","0.03920000000000000000",0,"0","3659","3728","0.98149141630901287554",True
"5142600","2602374392","2632599970","55","79","400","0.19750000000000000000",0,"0","0","55","0.00000000000000000000",False
"5139592","2700953250","2522235583","8270","11816","18900","0.62518518518518518519",0,"0","0","8270","0.00000000000000000000",False
"5139072","2869370487","2747740307","50","72","100","0.72000000000000000000",0,"0","0","2507","0.00000000000000000000",False
"5139072","2869370487","144366289","115","167","15500","0.01077419354838709677",0,"0","0","2507","0.00000000000000000000",False
"5139072","2869370487","2748113289","2097","2997","23200","0.12918103448275862069",0,"0","0","2507","0.00000000000000000000",False
"5139072","2869370487","2711565296","139","199","500","0.39800000000000000000",0,"0","0","2507","0.00000000000000000000",False
"5139072","2869370487","2639109780","27","39","200","0.19500000000000000000",0,"0","0","2507","0.00000000000000000000",False
"5139072","2869370487","2614833258","10","16","400","0.04000000000000000000",0,"0","0","2507","0.00000000000000000000",False
"5139072","2869370487","2594909274","69","99","7300","0.01356164383561643836",0,"0","0","2507","0.00000000000000000000",False
"5144430","2816019265","2877291983","2799","3999","82500","0.04847272727272727273",0,"0","2654","16410","0.16173065204143814747",False
"5144430","2816019265","2619559598","3269","4691","31000","0.15132258064516129032",0,"0","2654","16410","0.16173065204143814747",False
"5144430","2816019265","2525901718","1155","1659","21800","0.07610091743119266055",0,"0","2654","16410","0.16173065204143814747",False
"5144430","2816019265","2731910258","69","99","100","0.99000000000000000000",1,"69","2654","16410","0.16173065204143814747",False
"5144430","2816019265","2532087770","373","535","4400","0.12159090909090909091",0,"0","2654","16410","0.16173065204143814747",False
"5144430","2816019265","2528397500","2799","3999","18000","0.22216666666666666667",0,"0","2654","16410","0.16173065204143814747",False
"5144430","2816019265","2531033238","2447","3500","3500","1.00000000000000000000",1,"2447","2654","16410","0.16173065204143814747",False
"5144430","2816019265","2744859703","699","999","140750","0.00709769094138543517",0,"0","2654","16410","0.16173065204143814747",False
"5144430","2816019265","2597907738","68","98","3030","0.03234323432343234323",0,"0","2654","16410","0.16173065204143814747",False
"5144430","2816019265","2826704172","345","495","1050","0.47142857142857142857",0,"0","2654","16410","0.16173065204143814747",False
"5144430","2816019265","2866490303","1587","2277","7850","0.29006369426751592357",0,"0","2654","16410","0.16173065204143814747",False
"5144430","2816019265","2836178743","139","199","2745","0.07249544626593806922",0,"0","2654","16410","0.16173065204143814747",False
"5144430","2816019265","2608158068","138","198","4100","0.04829268292682926829",0,"0","2654","16410","0.16173065204143814747",False
"5144430","2816019265","2756946439","138","198","100","1.9800000000000000",1,"138","2654","16410","0.16173065204143814747",False
"5144430","2816019265","2577951064","380","554","2150","0.25767441860465116279",0,"0","2654","16410","0.16173065204143814747",False
"5144430","2816019265","2613833582","5","8","10200","0.00078431372549019608",0,"0","2654","16410","0.16173065204143814747",False
"5143998","2793118087","2839687921","69","99","1200","0.08250000000000000000",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2631648924","278","398","11000","0.03618181818181818182",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2611813510","769","1099","7500","0.14653333333333333333",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2694161834","818","1170","24500","0.04775510204081632653",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2526700030","69","99","100","0.99000000000000000000",1,"69","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2548397672","577","830","3070","0.27035830618892508143",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2869882289","69","99","380625","0.00026009852216748768",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2871171931","278","398","14850","0.02680134680134680135",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2860381227","7938","11344","15210","0.74582511505588428665",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2779095821","2659","3802","2800","1.3578571428571429",1,"2659","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2528554402","944","1352","41250","0.03277575757575757576",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2897400137","69","99","19200","0.00515625000000000000",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2830108129","138","198","300","0.66000000000000000000",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2855606441","700","1000","87500","0.01142857142857142857",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2767877155","20","32","100","0.32000000000000000000",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2664106118","4272","6111","40800","0.14977941176470588235",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2688636664","69","99","300","0.33000000000000000000",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2919400159","4545","6495","5850","1.1102564102564103",1,"4545","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2877742825","464","668","1440","0.46388888888888888889",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2346676458","124","178","165250","0.00107715582450832073",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2679749334","69","99","5100","0.01941176470588235294",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2586820394","858","1230","56250","0.02186666666666666667",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2917287067","385","553","17000","0.03252941176470588235",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2747572811","5","8","2840","0.00281690140845070423",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2800032039","69","99","1550","0.06387096774193548387",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2870638879","69","99","5500","0.01800000000000000000",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2766242947","138","198","1800","0.11000000000000000000",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2535756038","6094","8714","14820","0.58798920377867746289",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2655227762","69","99","360","0.27500000000000000000",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2679825792","69","99","3000","0.03300000000000000000",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2522457029","69","99","600","0.16500000000000000000",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2747488983","69","99","3400","0.02911764705882352941",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2766436241","69","99","500","0.19800000000000000000",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2733405942","55","79","120","0.65833333333333333333",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2738888053","138","198","2400","0.08250000000000000000",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2909165043","69","99","4100","0.02414634146341463415",0,"0","7273","33237","0.21882239672653969973",False
"5143998","2793118087","2635575598","74","107","400","0.26750000000000000000",0,"0","7273","33237","0.21882239672653969973",False
"5142956","2885939069","2430895529","209","299","31000","0.00964516129032258065",0,"0","209","768","0.27213541666666666667",False
"5142956","2885939069","2767918115","5","8","100","0.08000000000000000000",0,"0","209","768","0.27213541666666666667",False
"5142956","2885939069","2679537322","209","299","100","2.9900000000000000",1,"209","209","768","0.27213541666666666667",False
"5142956","2885939069","2774289693","278","398","2100","0.18952380952380952381",0,"0","209","768","0.27213541666666666667",False
"5142956","2885939069","2762356767","5","8","500","0.01600000000000000000",0,"0","209","768","0.27213541666666666667",False
"5142956","2885939069","2719904414","25","40","720","0.05555555555555555556",0,"0","209","768","0.27213541666666666667",False
"5142956","2885939069","2733405942","10","16","120","0.13333333333333333333",0,"0","209","768","0.27213541666666666667",False
"5142956","2885939069","2692138622","27","39","200","0.19500000000000000000",0,"0","209","768","0.27213541666666666667",False
"5145374","2626905988","40094274","707","1013","4800","0.21104166666666666667",0,"0","0","707","0.00000000000000000000",False
"5144624","2765929587","2699053680","5","8","87000","0.000091954022988505747126",0,"0","0","9815","0.00000000000000000000",False
"5144624","2765929587","2903713533","9724","13904","31700","0.43861198738170347003",0,"0","0","9815","0.00000000000000000000",False
"5144624","2765929587","2860850351","69","99","2500","0.03960000000000000000",0,"0","0","9815","0.00000000000000000000",False
"5144624","2765929587","2510885709","17","25","9400","0.00265957446808510638",0,"0","0","9815","0.00000000000000000000",False
"5141080","2736313278","2796911243","772","1083","8250","0.13127272727272727273",0,"0","0","806","0.00000000000000000000",False
"5141080","2736313278","2853579559","34","49","1960","0.02500000000000000000",0,"0","0","806","0.00000000000000000000",False
"5137608","2791619619","2870080893","30","48","5400","0.00888888888888888889",0,"0","0","3660","0.00000000000000000000",False
"5137608","2791619619","246759384","2862","4093","21503","0.19034553318141654653",0,"0","0","3660","0.00000000000000000000",False
"5137608","2791619619","2761800763","768","1098","89437","0.01227679819314154097",0,"0","0","3660","0.00000000000000000000",False
"5144300","2762289275","2915115315","17","25","6295","0.00397140587768069897",0,"0","700","1297","0.53970701619121048574",False
"5144300","2762289275","2782856497","69","99","8000","0.01237500000000000000",0,"0","700","1297","0.53970701619121048574",False
"5144300","2762289275","2793084369","700","1000","1150","0.86956521739130434783",1,"700","700","1297","0.53970701619121048574",False
"5144300","2762289275","2531911230","95","143","5820","0.02457044673539518900",0,"0","700","1297","0.53970701619121048574",False
"5144300","2762289275","2814211273","344","498","800","0.62250000000000000000",0,"0","700","1297","0.53970701619121048574",False
"5144300","2762289275","2684124688","69","99","1050","0.09428571428571428571",0,"0","700","1297","0.53970701619121048574",False
"5144300","2762289275","2818922871","3","5","1440","0.00347222222222222222",0,"0","700","1297","0.53970701619121048574",False
"5141298","2775449095","2565245458","209","299","500","0.59800000000000000000",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2778135075","1429","1920","371437","0.00516911347011740887",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","140101675","1398","1998","2920","0.68424657534246575342",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","66789","209","299","445","0.67191011235955056180",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2728494666","209","299","4200","0.07119047619047619048",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2603688632","209","299","1750","0.17085714285714285714",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2784452479","209","299","1500","0.19933333333333333333",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2778542701","1508","2156","8000","0.26950000000000000000",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2691245864","1189","1699","9675","0.17560723514211886305",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2884200585","250","358","1590","0.22515723270440251572",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2850863559","209","299","630","0.47460317460317460317",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2736942118","264","378","675","0.56000000000000000000",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2734682936","209","299","8912","0.03355026929982046679",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2619119556","69","99","2100","0.04714285714285714286",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2671210376","284","407","700","0.58142857142857142857",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2808047199","209","299","1040","0.28750000000000000000",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2578277752","209","299","20950","0.01427207637231503580",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2812419737","1189","1699","261000","0.00650957854406130268",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2785878711","209","299","14550","0.02054982817869415808",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2690923884","5","8","2700","0.00296296296296296296",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2911725179","209","299","800","0.37375000000000000000",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","112028243","1218","1741","2100","0.82904761904761904762",1,"1218","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2668767522","214","307","745","0.41208053691275167785",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2919669381","5","8","400","0.02000000000000000000",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2577790440","209","299","500","0.59800000000000000000",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2813700767","209","299","740","0.40405405405405405405",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2783610345","209","299","1100","0.27181818181818181818",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2858190757","209","299","1490","0.20067114093959731544",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2605094882","1770","2532","1200","2.1100000000000000",1,"1770","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2743556769","214","307","2300","0.13347826086956521739",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2641496372","484","694","2250","0.30844444444444444444",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2604390978","1189","1699","2600","0.65346153846153846154",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2607167076","209","299","1000","0.29900000000000000000",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2593095928","193","277","1200","0.23083333333333333333",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2811429257","209","299","1450","0.20620689655172413793",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2601717236","209","299","1740","0.17183908045977011494",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2584801896","209","299","700","0.42714285714285714286",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2857162907","5","8","345","0.02318840579710144928",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2691456014","264","378","600","0.63000000000000000000",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2561390738","353","497","2175","0.22850574712643678161",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2621237586","333","477","575","0.82956521739130434783",1,"333","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2865308151","1439","2057","3000","0.68566666666666666667",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2689083508","209","299","260","1.1500000000000000",1,"209","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2568394022","209","299","575","0.52000000000000000000",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2895641325","209","299","300","0.99666666666666666667",1,"209","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2752208521","249","363","745","0.48724832214765100671",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2579159204","209","299","2175","0.13747126436781609195",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2683707314","209","299","1575","0.18984126984126984127",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2712804828","60","80","1150","0.06956521739130434783",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2733400018","209","299","1000","0.29900000000000000000",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2579082046","209","299","1200","0.24916666666666666667",0,"0","3739","21273","0.17576270389695858600",False
"5141298","2775449095","2767204901","264","378","1000","0.37800000000000000000",0,"0","3739","21273","0.17576270389695858600",False
"5140922","2827204146","2774035893","3359","4799","11600","0.41370689655172413793",0,"0","0","3508","0.00000000000000000000",False
"5140922","2827204146","2802643593","5","8","200","0.04000000000000000000",0,"0","0","3508","0.00000000000000000000",False
"5140922","2827204146","2723059612","110","158","500","0.31600000000000000000",0,"0","0","3508","0.00000000000000000000",False
"5140922","2827204146","2919680355","17","25","400","0.06250000000000000000",0,"0","0","3508","0.00000000000000000000",False
"5140922","2827204146","2743633321","17","25","4350","0.00574712643678160920",0,"0","0","3508","0.00000000000000000000",False
"5142606","2652594760","2599365308","72","104","7200","0.01444444444444444444",0,"0","69","1595","0.04326018808777429467",False
"5142606","2652594760","2537524474","173","248","7500","0.03306666666666666667",0,"0","69","1595","0.04326018808777429467",False
"5142606","2652594760","2509902997","17","25","116500","0.00021459227467811159",0,"0","69","1595","0.04326018808777429467",False
"5142606","2652594760","2695297124","69","99","970","0.10206185567010309278",0,"0","69","1595","0.04326018808777429467",False
"5142606","2652594760","2701778418","69","99","100","0.99000000000000000000",1,"69","69","1595","0.04326018808777429467",False
"5142606","2652594760","2788420357","69","99","82500","0.00120000000000000000",0,"0","69","1595","0.04326018808777429467",False
"5142606","2652594760","2346676458","55","79","165250","0.00047806354009077156",0,"0","69","1595","0.04326018808777429467",False
"5142606","2652594760","2613085986","347","497","2500","0.19880000000000000000",0,"0","69","1595","0.04326018808777429467",False
"5142606","2652594760","2881539087","69","99","4700","0.02106382978723404255",0,"0","69","1595","0.04326018808777429467",False
"5142606","2652594760","2552738920","313","451","2900","0.15551724137931034483",0,"0","69","1595","0.04326018808777429467",False
"5142606","2652594760","2849290231","69","99","500","0.19800000000000000000",0,"0","69","1595","0.04326018808777429467",False
"5142606","2652594760","2638603538","273","393","1050","0.37428571428571428571",0,"0","69","1595","0.04326018808777429467",False
"5142766","2918780123","2830310477","5220","7464","17000","0.43905882352941176471",0,"0","0","5220","0.00000000000000000000",False
"5138012","2600149270","2679720180","20633","29489","29725","0.99206055508830950378",1,"20633","20633","20633","1.00000000000000000000",True
"5145332","2661748424","182586416","3291","4704","7000","0.67200000000000000000",0,"0","348","5197","0.06696170867808350972",False
"5145332","2661748424","2529792330","1489","2134","12669","0.16844265530033941116",0,"0","348","5197","0.06696170867808350972",False
"5145332","2661748424","74062827","348","498","550","0.90545454545454545455",1,"348","348","5197","0.06696170867808350972",False
"5145332","2661748424","2533052634","69","99","1200","0.08250000000000000000",0,"0","348","5197","0.06696170867808350972",False
"5137844","2541002278","29070288","10214","14594","17000","0.85847058823529411765",1,"10214","10214","10269","0.99464407439867562567",True
"5137844","2541002278","2652125078","55","79","5350","0.01476635514018691589",0,"0","10214","10269","0.99464407439867562567",True
"5145566","2541002278","29070288","43111","61591","52400","1.1754007633587786",1,"43111","43111","43166","0.99872584904786174304",True
"5145566","2541002278","2652125078","55","79","5350","0.01476635514018691589",0,"0","43111","43166","0.99872584904786174304",True
"5145246","2734526772","2780263243","330","474","21800","0.02174311926605504587",0,"0","0","330","0.00000000000000000000",False
"5143874","2810547873","2762345757","586","850","24000","0.03541666666666666667",0,"0","0","876","0.00000000000000000000",False
"5143874","2810547873","2751592931","10","16","15000","0.00106666666666666667",0,"0","0","876","0.00000000000000000000",False
"5143874","2810547873","2707392224","70","100","41912","0.00238595151746516511",0,"0","0","876","0.00000000000000000000",False
"5143874","2810547873","2813651219","210","302","1200","0.25166666666666666667",0,"0","0","876","0.00000000000000000000",False
"5143538","2789218311","2652383318","34","49","2275","0.02153846153846153846",0,"0","0","19290","0.000000000000000000000000",False
"5143538","2789218311","2681495970","9692","13854","24000","0.57725000000000000000",0,"0","0","19290","0.000000000000000000000000",False
"5143538","2789218311","2691524110","9554","13658","36000","0.37938888888888888889",0,"0","0","19290","0.000000000000000000000000",False
"5143538","2789218311","2607696024","10","16","2050","0.00780487804878048780",0,"0","0","19290","0.000000000000000000000000",False
"5143096","2859739107","2912751453","5","8","575","0.01391304347826086957",0,"0","0","5","0.00000000000000000000",False
"5141204","244735","832635766","5","8","175","0.04571428571428571429",0,"0","409","1664","0.24579326923076923077",False
"5141204","244735","2918017953","41","59","2184","0.02701465201465201465",0,"0","409","1664","0.24579326923076923077",False
"5141204","244735","2794432027","5","8","100","0.08000000000000000000",0,"0","409","1664","0.24579326923076923077",False
"5141204","244735","2739155530","138","198","900","0.22000000000000000000",0,"0","409","1664","0.24579326923076923077",False
"5141204","244735","2919336009","20","32","3955","0.00809102402022756005",0,"0","409","1664","0.24579326923076923077",False
"5141204","244735","2738608839","5","8","500","0.01600000000000000000",0,"0","409","1664","0.24579326923076923077",False
"5141204","244735","2914643759","349","499","3550","0.14056338028169014085",0,"0","409","1664","0.24579326923076923077",False
"5141204","244735","2809994669","69","99","390","0.25384615384615384615",0,"0","409","1664","0.24579326923076923077",False
"5141204","244735","198623146","209","299","4000","0.07475000000000000000",0,"0","409","1664","0.24579326923076923077",False
"5141204","244735","2854721371","409","586","600","0.97666666666666666667",1,"409","409","1664","0.24579326923076923077",False
"5141204","244735","2901959527","5","8","3580","0.00223463687150837989",0,"0","409","1664","0.24579326923076923077",False
"5141204","244735","2901600345","409","586","1200","0.48833333333333333333",0,"0","409","1664","0.24579326923076923077",False
"5146000","2920447669","2876010231","1087","1555","3600","0.43194444444444444444",0,"0","0","3951","0.00000000000000000000",False
"5146000","2920447669","2768415659","2864","4094","19050","0.21490813648293963255",0,"0","0","3951","0.00000000000000000000",False
"5137860","2645404546","2524910384","1012","1450","9000","0.16111111111111111111",0,"0","707","1997","0.35403104656985478217",False
"5137860","2645404546","213341960","139","199","2040","0.09754901960784313725",0,"0","707","1997","0.35403104656985478217",False
"5137860","2645404546","2659470322","707","1013","1150","0.88086956521739130435",1,"707","707","1997","0.35403104656985478217",False
"5137860","2645404546","2620425530","139","199","4900","0.04061224489795918367",0,"0","707","1997","0.35403104656985478217",False
"5142834","2540642152","2718653930","15","24","100","0.24000000000000000000",0,"0","6648","10584","0.62811791383219954649",False
"5142834","2540642152","2548577408","3712","5311","15780","0.33656527249683143219",0,"0","6648","10584","0.62811791383219954649",False
"5142834","2540642152","2618075776","5250","7500","6851","1.0947306962487228",1,"5250","6648","10584","0.62811791383219954649",False
"5142834","2540642152","2529712310","209","299","16025","0.01865834633385335413",0,"0","6648","10584","0.62811791383219954649",False
"5142834","2540642152","2529644526","1398","1998","2100","0.95142857142857142857",1,"1398","6648","10584","0.62811791383219954649",False
"5140242","2733754426","2564625356","68","98","100","0.98000000000000000000",1,"68","348","1925","0.18077922077922077922",False
"5140242","2733754426","2907808477","658","943","2050","0.46000000000000000000",0,"0","348","1925","0.18077922077922077922",False
"5140242","2733754426","2761236567","34","49","1300","0.03769230769230769231",0,"0","348","1925","0.18077922077922077922",False
"5140242","2733754426","2900677569","96","138","900","0.15333333333333333333",0,"0","348","1925","0.18077922077922077922",False
"5140242","2733754426","2672194570","140","197","500","0.39400000000000000000",0,"0","348","1925","0.18077922077922077922",False
"5140242","2733754426","2903750477","88","130","8500","0.01529411764705882353",0,"0","348","1925","0.18077922077922077922",False
"5140242","2733754426","2913226705","34","49","445","0.11011235955056179775",0,"0","348","1925","0.18077922077922077922",False
"5140242","2733754426","2810507699","34","49","200","0.24500000000000000000",0,"0","348","1925","0.18077922077922077922",False
"5140242","2733754426","2919267317","34","49","175","0.28000000000000000000",0,"0","348","1925","0.18077922077922077922",False
"5140242","2733754426","2768050293","5","8","100","0.08000000000000000000",0,"0","348","1925","0.18077922077922077922",False
